orderDate,categoryTitle,dishTitle,orderQuantity,orderPrice
2021-10-04,"Thin-Crust Pizza","Classic Margherita Pizza",4,2100
2021-10-04,"Thin-Crust Pizza","Pizza Fun-Guy (Funghi)",1,300
2021-10-04,Salad,"Sauteed Garlic Mushroom",1,200
2021-10-04,Pasta,"Spaghetti Bolognese",1,300
2021-10-04,Meal,"Fish & Chips",1,420
2021-10-04,Starter,"Teriyaki Chicken Wings",1,200
2021-10-05,Starter,"Chicken Cheese Balls",5,600
2021-10-05,Starter,"French Fries",4,320
2021-10-05,"Thin-Crust Pizza","Pizza Fun-Guy (Funghi)",4,1970
2021-10-05,Salad,"Chicken Caesar Salad",1,390
2021-10-05,"Thin-Crust Pizza","Chicken Supreme Pizza",3,1140
2021-10-05,Salad,"Garlic Mushroom with Chicken",1,260
2021-10-05,Drinks,Coke,10,400
2021-10-05,Drinks,"Water 500ml",5,75
2021-10-05,"Thin-Crust Pizza","Beef Pepperoni Pizza",4,1960
2021-10-05,Starter,"Potato Wedges",1,120
2021-10-05,"Thin-Crust Pizza","Classic Margherita Pizza",4,1220
2021-10-05,Starter,"Teriyaki Chicken Wings",1,200
2021-10-05,"Thin-Crust Pizza","BBQ Chicken  Pizza",4,1280
2021-10-05,"Thin-Crust Pizza","Cheesy Sausage Pizza",2,910
2021-10-05,"Thin-Crust Pizza","Four Seasons Pizza",2,720
2021-10-05,Soup,"Cream of Mushroom",1,180
2021-10-05,Drinks,Fanta,2,80
2021-10-05,Starter,"Buffalo Wings",1,190
2021-10-05,Meal,"Teriyaki Chicken",3,870
2021-10-05,Drinks,Sprite,1,40
2021-10-05,Coffee,Cappuccino,4,820
2021-10-05,Coffee,Latte,1,195
2021-10-05,"Burger with Fries","Classic Beef Burger",1,290
2021-10-05,Meal,"Moroccan Chicken",1,340
2021-10-06,Starter,"Buffalo Wings",3,570
2021-10-06,Sandwich,"Smoked Chicken Sandwich",1,160
2021-10-06,"Thin-Crust Pizza","BBQ Chicken  Pizza",4,1990
2021-10-06,Drinks,"Water 500ml",14,210
2021-10-06,Starter,"Cheese Balls",2,200
2021-10-06,Sandwich,"Croissant Sandwich",1,190
2021-10-06,Meal,"Teriyaki Chicken",1,290
2021-10-06,Drinks,Fanta,8,320
2021-10-06,Drinks,Coke,8,320
2021-10-06,"Thin-Crust Pizza","Chicken Supreme Pizza",3,1650
2021-10-06,Coffee,Cappuccino,3,570
2021-10-06,"Thin-Crust Pizza","Pizza Seafood Marinara",2,760
2021-10-06,Pasta,"Fettuccine Baked Pasta",1,360
2021-10-06,Drinks,Sprite,6,240
2021-10-06,"Thin-Crust Pizza","Corn & Cheese Pizza",1,270
2021-10-06,"Thin-Crust Pizza","Prawn-Lime Pizza",1,340
2021-10-06,Starter,"French Fries",3,240
2021-10-06,Coffee,Latte,5,995
2021-10-06,Salad,"Garlic Mushroom with Chicken",2,520
2021-10-06,Starter,"Fried Calamari",1,290
2021-10-06,Starter,"Chicken Cheese Balls",4,480
2021-10-06,"Thin-Crust Pizza","Classic Margherita Pizza",1,220
2021-10-06,"Thick-Crust Pizza","Tandoori Chicken Pizza",1,250
2021-10-06,Coffee,Americano,1,150
2021-10-06,"Thin-Crust Pizza","Hawaiian BBQ Chicken Pizza",1,940
2021-10-07,"Thin-Crust Pizza","Beef Pepperoni Pizza",4,1920
2021-10-07,Meal,"Teriyaki Chicken",3,870
2021-10-07,"Thin-Crust Pizza","BBQ Chicken  Pizza",5,1890
2021-10-07,"Thin-Crust Pizza","Pizza Seafood Marinara",1,380
2021-10-07,Drinks,Sprite,1,40
2021-10-07,Starter,"Chicken Cheese Balls",6,720
2021-10-07,Drinks,Coke,9,360
2021-10-07,"Thin-Crust Pizza","Chicken Supreme Pizza",3,1800
2021-10-07,Starter,"Buffalo Wings",6,1140
2021-10-07,"Pastry & Bakery",Croissant,1,120
2021-10-07,Coffee,Cappuccino,4,760
2021-10-07,Drinks,"Water 500ml",8,120
2021-10-07,Sandwich,"Smoked Chicken Sandwich",2,320
2021-10-07,Coffee,Latte,5,1015
2021-10-07,Pasta,"Spaghetti Bolognese",4,1200
2021-10-07,Starter,"French Fries",3,240
2021-10-07,Starter,"Potato Wedges",1,120
2021-10-07,"Thin-Crust Pizza","Cheesy Sausage Pizza",1,300
2021-10-07,Soup,"Cream of Mushroom",6,1080
2021-10-07,Salad,"Sauteed Garlic Mushroom",1,200
2021-10-07,Starter,"Naga Wings",1,180
2021-10-07,"Thin-Crust Pizza","Vegetarian's Delight",3,990
2021-10-07,"Thin-Crust Pizza","Corn & Cheese Pizza",1,270
2021-10-07,"Thin-Crust Pizza","Classic Margherita Pizza",1,450
2021-10-07,"Pastry & Bakery","Oreo Cheese Cake",1,240
2021-10-07,Salad,"Garlic Mushroom with Chicken",1,260
2021-10-07,Coffee,"Flavored Latte",1,250
2021-10-07,Coffee,Americano,1,170
2021-10-07,Pasta,"Seafood Marinara",1,350
2021-10-07,Starter,"Fried Calamari",3,870
2021-10-07,Drinks,Fanta,1,40
2021-10-07,"Pastry & Bakery",Cookie,1,120
2021-10-07,Sandwich,"Croissant Sandwich",1,190
2021-10-07,"Thick-Crust Pizza","Tandoori Chicken Pizza",1,950
2021-10-07,Meal,"Fish & Chips",1,420
2021-10-08,Starter,"French Fries",15,1200
2021-10-08,Coffee,Cappuccino,16,3040
2021-10-08,"Thin-Crust Pizza","Vegetarian's Delight",1,250
2021-10-08,"Burger with Fries","BBQ Chicken Burger",1,240
2021-10-08,Starter,"Potato Wedges",2,240
2021-10-08,Starter,"Buffalo Wings",1,190
2021-10-08,Sandwich,"Smoked Chicken Sandwich",1,160
2021-10-08,Drinks,Coke,15,600
2021-10-08,Pasta,"Seafood Marinara",1,350
2021-10-08,Meal,"Teriyaki Chicken",6,1740
2021-10-08,"Thin-Crust Pizza","BBQ Chicken  Pizza",6,3445
2021-10-08,Starter,"Chicken Cheese Balls",2,240
2021-10-08,Drinks,"Water 500ml",13,195
2021-10-08,"Thin-Crust Pizza","Beef Pepperoni Pizza",1,340
2021-10-08,"Thin-Crust Pizza","Classic Margherita Pizza",1,220
2021-10-08,Drinks,Sprite,7,280
2021-10-08,Drinks,Fanta,8,320
2021-10-08,Coffee,Espresso,3,390
2021-10-08,"Thin-Crust Pizza","Four Seasons Pizza",1,760
2021-10-08,Starter,"Fried Calamari",1,290
2021-10-08,"Thin-Crust Pizza","Hawaiian BBQ Chicken Pizza",2,1210
2021-10-08,Pasta,"Penne Alfredo",1,280
2021-10-08,"Thin-Crust Pizza","Chicken Supreme Pizza",4,1620
2021-10-08,Pasta,"Fettuccine Baked Pasta",1,360
2021-10-08,"Thin-Crust Pizza","Cheesy Sausage Pizza",1,340
2021-10-08,"Pastry & Bakery","Oreo Cheese Cake",1,240
2021-10-08,Coffee,Americano,1,150
2021-10-08,Soup,"Seafood Clear",1,240
2021-10-08,Starter,"Prawn On Toast",2,360
2021-10-08,Meal,"Moroccan Chicken",5,1700
2021-10-08,Salad,"Chicken Cashew Nut Salad",1,290
2021-10-08,Salad,"Chicken Caesar Salad",1,390
2021-10-09,"Thin-Crust Pizza","Chicken Supreme Pizza",6,2610
2021-10-09,Salad,"Garlic Mushroom with Chicken",1,260
2021-10-09,"Shake & Soda","Oreo Vanilla Shake",5,1400
2021-10-09,Drinks,Sprite,4,160
2021-10-09,Drinks,Coke,22,880
2021-10-09,Tea,"Classic English Breakfast",1,140
2021-10-09,"Thin-Crust Pizza","Pizza Fun-Guy (Funghi)",1,430
2021-10-09,Sandwich,"Smoked Chicken Sandwich",1,160
2021-10-09,Pasta,"Seafood Marinara",2,700
2021-10-09,Drinks,"Water 500ml",17,255
2021-10-09,Starter,"Potato Wedges",6,720
2021-10-09,Coffee,Latte,3,625
2021-10-09,Coffee,Americano,1,150
2021-10-09,Pasta,"Fettuccine Baked Pasta",3,1080
2021-10-09,Coffee,"Caffe Mocha",2,560
2021-10-09,"Thin-Crust Pizza","BBQ Chicken  Pizza",10,5720
2021-10-09,"Thin-Crust Pizza","Pizza Seafood Marinara",2,1370
2021-10-09,"Burger with Fries","Peri Peri Beef Burger",1,310
2021-10-09,Meal,"Teriyaki Chicken",3,870
2021-10-09,Meal,"Moroccan Chicken",1,340
2021-10-09,"Thin-Crust Pizza","Classic Margherita Pizza",1,600
2021-10-09,Drinks,Fanta,3,120
2021-10-09,"Thin-Crust Pizza","Cheesy Sausage Pizza",2,1115
2021-10-09,Salad,"Chicken Cashew Nut Salad",1,290
2021-10-09,"Burger with Fries","BBQ Chicken Burger",1,260
2021-10-09,"Thin-Crust Pizza","Four Seasons Pizza",2,720
2021-10-09,Starter,"Chicken Cheese Balls",3,360
2021-10-09,Starter,"French Fries",3,240
2021-10-09,Coffee,Cappuccino,3,570
2021-10-09,Pasta,"Penne Alfredo",1,280
2021-10-09,"Pastry & Bakery",Cookie,1,120
2021-10-09,"Thin-Crust Pizza","Hawaiian BBQ Chicken Pizza",2,1050
2021-10-09,Salad,"Sauteed Garlic Mushroom",2,400
2021-10-09,Sandwich,"Club Sandwich",1,260
2021-10-09,Starter,"Buffalo Wings",1,190
2021-10-09,Meal,"Fish & Chips",4,1680
2021-10-09,"Shake & Soda","Strawberry Shake",3,810
2021-10-09,Starter,"Fried Calamari",2,580
2021-10-09,Soup,"Cream of Mushroom",2,360
2021-10-09,"Thin-Crust Pizza","Prawn-Lime Pizza",1,750
2021-10-09,"Pastry & Bakery","Brownie with Ice Cream",2,460
2021-10-10,Starter,"Chicken Cheese Balls",3,360
2021-10-10,Sandwich,"Club Sandwich",2,520
2021-10-10,Coffee,Latte,2,410
2021-10-10,"Shake & Soda","Oreo Vanilla Shake",2,560
2021-10-10,"Pastry & Bakery","Brownie with Ice Cream",1,230
2021-10-10,Drinks,"Water 500ml",9,135
2021-10-10,Salad,"Garlic Mushroom with Chicken",4,1040
2021-10-10,Drinks,Coke,17,680
2021-10-10,Soup,"Seafood Clear",1,240
2021-10-10,Starter,"French Fries",4,320
2021-10-10,Pasta,"Spaghetti Bolognese",1,300
2021-10-10,"Thin-Crust Pizza","Chicken Supreme Pizza",3,1535
2021-10-10,Pasta,"Penne Alfredo",2,560
2021-10-10,"Burger with Fries","Peri Peri Beef Burger",1,310
2021-10-10,Salad,"Chicken Cashew Nut Salad",1,290
2021-10-10,"Burger with Fries","Classic Chicken Burger",1,240
2021-10-10,Drinks,Fanta,4,160
2021-10-10,Salad,"Sauteed Garlic Mushroom",1,200
2021-10-10,Drinks,Sprite,4,160
2021-10-10,"Burger with Fries","BBQ Chicken Burger",1,260
2021-10-10,Starter,"Teriyaki Chicken Wings",3,600
2021-10-10,Tea,"Classic English Breakfast",1,120
2021-10-10,"Thin-Crust Pizza","BBQ Chicken  Pizza",6,3060
2021-10-10,Soup,"Cream of Mushroom",3,540
2021-10-10,Starter,"Cheese Balls",1,100
2021-10-10,"Thin-Crust Pizza","Classic Margherita Pizza",2,440
2021-10-10,Starter,"Naga Wings",1,180
2021-10-10,"Pastry & Bakery",Croissant,2,240
2021-10-10,"Thin-Crust Pizza","Beef Pepperoni Pizza",1,940
2021-10-10,Starter,"Fried Calamari",1,290
2021-10-10,Coffee,Cappuccino,2,380
2021-10-11,"Burger with Fries","BBQ Chicken Burger",2,520
2021-10-11,Meal,"Teriyaki Chicken",5,1450
2021-10-11,"Thin-Crust Pizza","Classic Margherita Pizza",1,220
2021-10-11,Sandwich,"Club Sandwich",2,520
2021-10-11,Pasta,"Fettuccine Baked Pasta",1,360
2021-10-11,Pasta,"Spaghetti Bolognese",2,600
2021-10-11,Drinks,Sprite,3,120
2021-10-11,Starter,"Buffalo Wings",1,190
2021-10-11,Drinks,Fanta,5,200
2021-10-11,"Thin-Crust Pizza","Chicken Supreme Pizza",6,2130
2021-10-11,Drinks,Coke,16,640
2021-10-11,Drinks,"Water 500ml",10,150
2021-10-11,Starter,"French Fries",9,720
2021-10-11,"Thin-Crust Pizza","BBQ Chicken  Pizza",3,1105
2021-10-11,"Thin-Crust Pizza","Cheesy Sausage Pizza",3,900
2021-10-11,Starter,"Teriyaki Chicken Wings",2,400
2021-10-11,"Thin-Crust Pizza","Beef Pepperoni Pizza",3,1020
2021-10-11,"Thin-Crust Pizza","Four Seasons Pizza",1,360
2021-10-11,"Thin-Crust Pizza","Prawn-Lime Pizza",1,1050
2021-10-11,"Thick-Crust Pizza","Naga Beef Pizza",1,280
2021-10-11,"Thin-Crust Pizza","Hawaiian BBQ Chicken Pizza",1,350
2021-10-11,"Thick-Crust Pizza","Tandoori Chicken Pizza",1,530
2021-10-11,"Shake & Soda","Oreo Vanilla Shake",2,560
2021-10-11,Coffee,Cappuccino,2,380
2021-10-11,"Pastry & Bakery",Cookie,1,120
2021-10-11,Starter,"Fried Calamari",1,290
2021-10-11,"Shake & Soda","Lime Soda",1,260
2021-10-11,Coffee,"Flavored Latte",1,270
2021-10-11,Coffee,"Caffe Mocha",1,280
2021-10-11,Coffee,Latte,1,195
2021-10-11,"Pastry & Bakery",Croissant,1,120
2021-10-11,Starter,"Potato Wedges",1,120
2021-10-12,Coffee,"Caffe Mocha",3,800
2021-10-12,Starter,"French Fries",3,240
2021-10-12,"Thin-Crust Pizza","Beef Pepperoni Pizza",2,840
2021-10-12,Steak,"Chicken Butterfly",1,490
2021-10-12,Salad,"Sauteed Garlic Mushroom",1,200
2021-10-12,Drinks,"Water 500ml",6,90
2021-10-12,Drinks,Coke,8,320
2021-10-12,"Thin-Crust Pizza","Four Seasons Pizza",1,360
2021-10-12,"Pastry & Bakery","Brownie with Ice Cream",1,230
2021-10-12,Coffee,"Flavored Latte",2,500
2021-10-12,"Thin-Crust Pizza","Chicken Supreme Pizza",6,2460
2021-10-12,Coffee,Latte,2,390
2021-10-12,Sandwich,"Club Sandwich",4,1040
2021-10-12,"Thin-Crust Pizza","BBQ Chicken  Pizza",4,2500
2021-10-12,Soup,"Cream of Mushroom",2,360
2021-10-12,"Burger with Fries","Classic Beef Burger",1,290
2021-10-12,Drinks,Sprite,2,80
2021-10-12,Coffee,Cappuccino,4,760
2021-10-12,"Pastry & Bakery","Blueberry Cheese Cake",1,250
2021-10-12,"Pastry & Bakery","Red Velvet Pastry",1,220
2021-10-12,"Shake & Soda","Oreo Vanilla Shake",1,280
2021-10-12,"Thin-Crust Pizza","Cheesy Sausage Pizza",1,445
2021-10-12,Drinks,Fanta,4,160
2021-10-12,Starter,"Chicken Cheese Balls",1,120
2021-10-12,Starter,"Cheese Balls",1,100
2021-10-12,"Pastry & Bakery",Cookie,1,120
2021-10-12,Pasta,"Spaghetti Bolognese",2,600
2021-10-12,Salad,"Garlic Mushroom with Chicken",1,260
2021-10-12,Pasta,"Penne Alfredo",1,280
2021-10-13,Starter,"Buffalo Wings",4,760
2021-10-13,Pasta,"Spaghetti Bolognese",1,300
2021-10-13,Coffee,"Caffe Mocha",2,540
2021-10-13,Coffee,Cappuccino,6,1140
2021-10-13,"Thin-Crust Pizza","Four Seasons Pizza",2,1080
2021-10-13,Starter,"French Fries",4,320
2021-10-13,"Thin-Crust Pizza","Chicken Supreme Pizza",4,1650
2021-10-13,Drinks,Coke,13,520
2021-10-13,"Thin-Crust Pizza","BBQ Chicken  Pizza",4,2035
2021-10-13,"Thin-Crust Pizza","Cheesy Sausage Pizza",2,1260
2021-10-13,"Thin-Crust Pizza","Beef Pepperoni Pizza",5,2460
2021-10-13,"Thin-Crust Pizza","Hawaiian BBQ Chicken Pizza",2,700
2021-10-13,"Thin-Crust Pizza","Corn & Cheese Pizza",1,270
2021-10-13,"Thick-Crust Pizza","Naga Beef Pizza",1,1050
2021-10-13,Sandwich,"Croissant Sandwich",1,190
2021-10-13,"Pastry & Bakery",Croissant,1,120
2021-10-13,Drinks,"Water 500ml",6,90
2021-10-13,Drinks,Fanta,5,200
2021-10-13,"Pastry & Bakery","Brownie with Ice Cream",1,230
2021-10-13,Soup,"Cream of Mushroom",1,180
2021-10-13,Coffee,Latte,3,585
2021-10-13,Salad,"Chicken Cashew Nut Salad",4,1160
2021-10-13,Meal,"Teriyaki Chicken",6,1740
2021-10-13,Drinks,Sprite,2,80
2021-10-13,Meal,"Moroccan Chicken",2,680
2021-10-13,Salad,"Garlic Mushroom with Chicken",1,260
2021-10-13,"Shake & Soda","Oreo Vanilla Shake",1,280
2021-10-13,"Pastry & Bakery",Cookie,1,120
2021-10-13,"Thin-Crust Pizza","Pizza Fun-Guy (Funghi)",2,600
2021-10-13,Starter,"Chicken Cheese Balls",1,120
2021-10-13,"Shake & Soda","Blueberry Cheesecake Shake",1,300
2021-10-13,Starter,"Potato Wedges",1,120
2021-10-14,"Thin-Crust Pizza","Four Seasons Pizza",3,2150
2021-10-14,"Thin-Crust Pizza","Prawn-Lime Pizza",3,1190
2021-10-14,Starter,"Chicken Cheese Balls",4,480
2021-10-14,"Shake & Soda","Strawberry Shake",2,540
2021-10-14,"Shake & Soda","Oreo Vanilla Shake",4,1120
2021-10-14,Drinks,Coke,9,360
2021-10-14,"Thin-Crust Pizza","Chicken Supreme Pizza",4,1650
2021-10-14,Salad,"Garlic Mushroom with Chicken",2,520
2021-10-14,"Pastry & Bakery","Blueberry Cheese Cake",2,500
2021-10-14,Drinks,"Water 500ml",9,135
2021-10-14,"Thin-Crust Pizza","Cheesy Sausage Pizza",1,300
2021-10-14,Coffee,Cappuccino,4,760
2021-10-14,"Thin-Crust Pizza","Beef Pepperoni Pizza",1,340
2021-10-14,"Thin-Crust Pizza","BBQ Chicken  Pizza",1,320
2021-10-14,Starter,"French Fries",4,320
2021-10-14,Starter,"Prawn On Toast",1,180
2021-10-14,Starter,"Fried Calamari",2,580
2021-10-14,Starter,"Buffalo Wings",2,380
2021-10-14,"Thin-Crust Pizza","Classic Margherita Pizza",3,1040
2021-10-14,Sandwich,"Smoked Chicken Sandwich",1,160
2021-10-14,Starter,"Teriyaki Chicken Wings",3,600
2021-10-14,Starter,"Cheese Balls",3,300
2021-10-14,Drinks,Sprite,2,80
2021-10-14,Coffee,Macchiato,1,175
2021-10-14,"Pastry & Bakery","Brownie with Ice Cream",2,460
2021-10-14,"Thick-Crust Pizza","Tandoori Chicken Pizza",1,250
2021-10-14,Steak,"T-Bone (330-350 gms)",1,1450
2021-10-14,Drinks,Fanta,2,80
2021-10-14,"Pastry & Bakery","Red Velvet Pastry",1,220
2021-10-14,Meal,"Teriyaki Chicken",2,580
2021-10-14,Soup,"Cream of Mushroom",3,540
2021-10-14,Coffee,"Caffe Mocha",3,800
2021-10-14,"Burger with Fries","Peri Peri Beef Burger",2,620
2021-10-14,Soup,"Seafood Clear",2,480
2021-10-14,Tea,"Earl Grey",2,280
2021-10-14,Salad,"Chicken Cashew Nut Salad",1,290
2021-10-14,Pasta,"Penne Alfredo",1,280
2021-10-14,Starter,"Potato Wedges",2,240
2021-10-14,Sandwich,"Club Sandwich",1,260
2021-10-14,Meal,"Fish & Chips",1,420
2021-10-14,Coffee,Latte,2,390
2021-10-15,"Thin-Crust Pizza","BBQ Chicken  Pizza",9,4275
2021-10-15,"Thin-Crust Pizza","Classic Margherita Pizza",2,440
2021-10-15,Coffee,Espresso,1,130
2021-10-15,Coffee,Latte,6,1230
2021-10-15,Starter,"Cheese Balls",2,200
2021-10-15,Drinks,Fanta,8,320
2021-10-15,Starter,"Buffalo Wings",1,190
2021-10-15,"Pastry & Bakery",Croissant,1,120
2021-10-15,Tea,"Green Tea & Mint",5,710
2021-10-15,"Thin-Crust Pizza","Chicken Supreme Pizza",2,700
2021-10-15,Drinks,Coke,13,520
2021-10-15,Starter,"French Fries",2,160
2021-10-15,Soup,"Hot & Sour",1,185
2021-10-15,Salad,"Chicken Cashew Nut Salad",2,580
2021-10-15,"Pastry & Bakery","Brownie with Ice Cream",2,460
2021-10-15,Drinks,"Water 500ml",9,135
2021-10-15,Starter,"Chicken Cheese Balls",3,360
2021-10-15,Meal,"Fish & Chips",1,420
2021-10-15,"Thick-Crust Pizza","Tandoori Chicken Pizza",2,780
2021-10-15,"Thin-Crust Pizza","Four Seasons Pizza",1,760
2021-10-15,Coffee,"Caffe Mocha",4,1040
2021-10-15,Pasta,"Penne Alfredo",3,840
2021-10-15,"Shake & Soda","Apple Soda",1,280
2021-10-15,"Shake & Soda","Lime Soda",1,260
2021-10-15,Starter,"Potato Wedges",2,240
2021-10-15,Sandwich,"Smoked Chicken Sandwich",1,160
2021-10-15,Coffee,Cappuccino,5,950
2021-10-15,Salad,"Sauteed Garlic Mushroom",1,200
2021-10-15,"Pastry & Bakery",Cookie,3,360
2021-10-15,Starter,"Naga Wings",1,180
2021-10-15,Starter,"Teriyaki Chicken Wings",1,200
2021-10-15,Meal,"Moroccan Chicken",1,340
2021-10-15,Sandwich,"Croissant Sandwich",1,190
2021-10-15,Tea,"Earl Grey",1,120
2021-10-15,Soup,"Cream of Mushroom",2,360
2021-10-15,"Thin-Crust Pizza","Beef Pepperoni Pizza",1,340
2021-10-15,"Thin-Crust Pizza","Pizza Fun-Guy (Funghi)",2,600
2021-10-15,"Thin-Crust Pizza","Cheesy Sausage Pizza",1,300
2021-10-16,"Thin-Crust Pizza","Cheesy Sausage Pizza",2,600
2021-10-16,Sandwich,"Club Sandwich",3,780
2021-10-16,"Thin-Crust Pizza","BBQ Chicken  Pizza",3,1225
2021-10-16,"Thin-Crust Pizza","Beef Pepperoni Pizza",6,2520
2021-10-16,Starter,"Buffalo Wings",2,380
2021-10-16,Starter,"Cheese Balls",3,300
2021-10-16,Starter,"French Fries",7,560
2021-10-16,"Thin-Crust Pizza","Classic Margherita Pizza",4,1330
2021-10-16,"Thin-Crust Pizza","Pizza Seafood Marinara",1,380
2021-10-16,"Thin-Crust Pizza","Chicken Supreme Pizza",1,660
2021-10-16,Drinks,"Water 500ml",5,75
2021-10-16,Coffee,"Caffe Mocha",1,280
2021-10-16,"Pastry & Bakery","Oreo Cheese Cake",1,240
2021-10-16,Drinks,Coke,13,520
2021-10-16,Starter,"Chicken Cheese Balls",1,120
2021-10-16,Tea,"Green Tea & Mint",1,150
2021-10-16,"Pastry & Bakery","Brownie with Ice Cream",2,460
2021-10-16,"Shake & Soda","Blueberry Cheesecake Shake",1,300
2021-10-16,Coffee,Doppio,1,175
2021-10-16,"Thin-Crust Pizza","Four Seasons Pizza",1,540
2021-10-16,"Thin-Crust Pizza","Vegetarian's Delight",1,510
2021-10-16,Starter,"Teriyaki Chicken Wings",3,600
2021-10-16,"Quick Meal","Rice with Chicken Satay",4,760
2021-10-16,Drinks,Sprite,1,40
2021-10-16,Coffee,Latte,3,585
2021-10-16,Coffee,Cappuccino,4,760
2021-10-16,Pasta,"Seafood Marinara",3,1050
2021-10-16,Soup,"Seafood Clear",1,240
2021-10-16,"Thick-Crust Pizza","Tandoori Chicken Pizza",1,250
2021-10-16,Drinks,Fanta,3,120
2021-10-16,"Pastry & Bakery",Cookie,2,240
2021-10-16,"Thin-Crust Pizza","Corn & Cheese Pizza",1,270
2021-10-17,"Thin-Crust Pizza","Classic Margherita Pizza",1,220
2021-10-17,Tea,"Green Tea & Mint",2,260
2021-10-17,Coffee,Cappuccino,9,1710
2021-10-17,"Pastry & Bakery",Cookie,1,120
2021-10-17,Sandwich,"Croissant Sandwich",2,380
2021-10-17,Drinks,Fanta,3,120
2021-10-17,Sandwich,"Smoked Chicken Sandwich",1,160
2021-10-17,Meal,"Teriyaki Chicken",5,1450
2021-10-17,Drinks,"Water 500ml",13,195
2021-10-17,Drinks,Coke,21,840
2021-10-17,Starter,"Chicken Cheese Balls",3,360
2021-10-17,Starter,"Potato Wedges",2,240
2021-10-17,"Thin-Crust Pizza","BBQ Chicken  Pizza",4,1570
2021-10-17,"Quick Meal","Rice with Chicken Satay",1,190
2021-10-17,"Quick Meal","Rice with Chicken Sausage",1,180
2021-10-17,"Quick Meal","Rice with Prawn Tempura",1,195
2021-10-17,Sandwich,"Club Sandwich",4,1040
2021-10-17,"Thin-Crust Pizza","Pizza Seafood Marinara",1,380
2021-10-17,"Shake & Soda","Blueberry Cheesecake Shake",1,300
2021-10-17,Salad,"Garlic Mushroom with Chicken",1,260
2021-10-17,"Thin-Crust Pizza","Prawn-Lime Pizza",1,510
2021-10-17,"Pastry & Bakery","Oreo Cheese Cake",1,240
2021-10-17,Starter,"Cheese Balls",1,100
2021-10-17,Starter,"Teriyaki Chicken Wings",3,600
2021-10-17,"Thin-Crust Pizza","Chicken Supreme Pizza",2,990
2021-10-17,Starter,"Fried Calamari",2,580
2021-10-17,Salad,"Sauteed Garlic Mushroom",1,200
2021-10-17,"Thin-Crust Pizza","Beef Pepperoni Pizza",1,340
2021-10-17,Coffee,Americano,3,450
2021-10-17,Coffee,Latte,2,390
2021-10-17,Starter,"French Fries",4,320
2021-10-17,Starter,"Prawn On Toast",1,180
2021-10-17,Salad,"Chicken Cashew Nut Salad",1,290
2021-10-17,Soup,"Cream of Mushroom",2,360
2021-10-17,"Thin-Crust Pizza","Cheesy Sausage Pizza",1,445
2021-10-17,Meal,"Mongolian Beef",2,760
2021-10-17,Drinks,Sprite,2,80
2021-10-17,Pasta,"Seafood Marinara",1,350
2021-10-17,"Shake & Soda","Oreo Vanilla Shake",1,280
2021-10-17,Meal,"Fish & Chips",1,420
2021-10-17,Pasta,"Spaghetti Bolognese",1,300
2021-10-17,"Pastry & Bakery","Brownie with Ice Cream",1,230
2021-10-18,"Shake & Soda","Lime Soda",2,520
2021-10-18,Coffee,Americano,2,300
2021-10-18,"Thin-Crust Pizza","Cheesy Sausage Pizza",3,1560
2021-10-18,"Thin-Crust Pizza","BBQ Chicken  Pizza",5,2310
2021-10-18,Sandwich,"Smoked Chicken Sandwich",2,320
2021-10-18,Meal,"Moroccan Chicken",5,1700
2021-10-18,Drinks,Coke,8,320
2021-10-18,"Quick Meal","Spicy Rice with Chicken Satay",2,380
2021-10-18,Starter,"Chicken Cheese Balls",3,360
2021-10-18,Starter,"Teriyaki Chicken Wings",1,200
2021-10-18,Starter,"Prawn On Toast",1,180
2021-10-18,Drinks,"Water 500ml",7,105
2021-10-18,"Thin-Crust Pizza","Beef Pepperoni Pizza",1,500
2021-10-18,Drinks,Sprite,2,80
2021-10-18,Drinks,Fanta,4,160
2021-10-18,Salad,"Chicken Cashew Nut Salad",3,870
2021-10-18,"Thin-Crust Pizza","Chicken Supreme Pizza",2,990
2021-10-18,Pasta,"Penne Alfredo",1,280
2021-10-18,"Thin-Crust Pizza","Pizza Seafood Marinara",1,380
2021-10-18,Starter,"Fried Calamari",1,290
2021-10-18,Salad,"Sauteed Garlic Mushroom",1,200
2021-10-18,"Thin-Crust Pizza","Four Seasons Pizza",2,1120
2021-10-18,Starter,"French Fries",2,160
2021-10-18,Soup,"Seafood Clear",1,240
2021-10-18,Pasta,"Seafood Marinara",1,350
2021-10-18,"Pastry & Bakery","Brownie with Ice Cream",2,460
2021-10-18,Coffee,Latte,1,195
2021-10-18,Coffee,Cappuccino,3,570
2021-10-18,Starter,"Buffalo Wings",1,190
2021-10-18,"Thick-Crust Pizza","Tandoori Chicken Pizza",2,1200
2021-10-18,"Burger with Fries","Classic Beef Burger",1,320
2021-10-18,Starter,"Potato Wedges",2,240
2021-10-18,Pasta,"Spaghetti Bolognese",1,300
2021-10-19,"Thin-Crust Pizza","Chicken Supreme Pizza",4,2560
2021-10-19,Drinks,Coke,8,320
2021-10-19,Drinks,Sprite,7,280
2021-10-19,"Burger with Fries","Classic Chicken Burger",3,720
2021-10-19,"Thin-Crust Pizza","Classic Margherita Pizza",3,1350
2021-10-19,Starter,"Naga Wings",1,180
2021-10-19,"Thin-Crust Pizza","Cheesy Sausage Pizza",3,900
2021-10-19,Starter,"Chicken Cheese Balls",2,240
2021-10-19,Sandwich,"Club Sandwich",3,780
2021-10-19,Coffee,Cappuccino,9,1770
