orderDate,categoryTitle,dishTitle,orderQuantity,orderPrice
2022-12-01,"Thin-Crust Pizza","BBQ Chicken  Pizza",7,4710
2022-12-01,"Starter & Snack","Sauteed Garlic Mushroom",1,250
2022-12-01,Soup,"Cream of Mushroom",1,210
2022-12-01,"Pastry & Bakery","Brownie with Ice Cream",1,180
2022-12-01,"Starter & Snack","Potato Wedges",2,240
2022-12-01,Pasta,"Spaghetti Bolognese",2,620
2022-12-01,Pasta,"Seafood Marinara",1,350
2022-12-01,Drinks,Sprite,7,350
2022-12-01,Coffee,"Hot Chocolate",1,250
2022-12-01,"Thin-Crust Pizza","Classic Margherita Pizza",1,270
2022-12-01,"Thin-Crust Pizza","Beef Pepperoni Pizza",2,900
2022-12-01,"Thai Quick Meal","Thai Chow Mein (Pad Thai)",2,550
2022-12-01,Soup,"Tom Yum Soup",3,690
2022-12-01,"Thai Quick Meal","Fried Chicken with fries",3,780
2022-12-01,"Starter & Snack","Prawn Tempura",2,580
2022-12-01,"Shake & Soda","Lime Soda",1,180
2022-12-01,Coffee,"Flavored Latte",2,500
2022-12-01,Sandwich,"Club Sandwich",2,510
2022-12-01,"Shake & Soda","Virgin Mojito/Nojito",1,200
2022-12-01,Sandwich,"Smoked Chicken Sandwich",1,170
2022-12-01,"Thin-Crust Pizza","Garlic Chicken Pizza",1,980
2022-12-01,"Thin-Crust Pizza","Hawaiian BBQ Chicken Pizza",1,1020
2022-12-01,"Thin-Crust Pizza","Four Seasons Pizza",1,380
2022-12-01,"Pastry & Bakery","Mango Cheese Cake",1,250
2022-12-02,Salad,"Chicken Cashew Nut Salad",2,580
2022-12-02,"Shake & Soda","Strawberry Shake",2,420
2022-12-02,"Shake & Soda","Chocolate Shake",1,210
2022-12-02,"Thin-Crust Pizza","BBQ Chicken  Pizza",10,4320
2022-12-02,Coffee,Cappuccino,9,1620
2022-12-02,Drinks,"Water 500ml",8,120
2022-12-02,Coffee,Latte,5,920
2022-12-02,Drinks,Coke,25,1250
2022-12-02,Burger,"Single Beef Burger",2,450
2022-12-02,"Thin-Crust Pizza","Beef Pepperoni Pizza",3,1620
2022-12-02,Soup,"Thai Soup",1,220
2022-12-02,Meal,"Moroccan Chicken",1,340
2022-12-02,"Thai Quick Meal","Thai Fried Rice",1,250
2022-12-02,"Starter & Snack","Potato Wedges",2,240
2022-12-02,"Pastry & Bakery","Blueberry Cheese Cake",1,240
2022-12-02,"Thin-Crust Pizza","Cheesy Sausage Pizza",5,2195
2022-12-02,"Thin-Crust Pizza","Chicken Supreme Pizza",2,900
2022-12-02,"Starter & Snack","Cheese Balls",5,600
2022-12-02,"Starter & Snack","French Fries",3,360
2022-12-02,"Starter & Snack","Prawn Tempura",2,580
2022-12-02,"Thin-Crust Pizza","Corn & Cheese Pizza",1,440
2022-12-02,Coffee,"Caffe Mocha",2,520
2022-12-02,"Starter & Snack","Chicken Cheese Balls",3,525
2022-12-02,Pasta,"Spaghetti Bolognese",3,930
2022-12-02,Pasta,"Fettuccine Alfredo",1,290
2022-12-02,Sandwich,"Club Sandwich",3,690
2022-12-02,Meal,"Grilled Dory",1,450
2022-12-02,"Starter & Snack","Chicken Wings",3,570
2022-12-02,Drinks,Sprite,4,200
2022-12-02,Soup,"Hot & Sour",1,200
2022-12-02,"Thai Quick Meal","Thai Chow Mein (Pad Thai)",1,300
2022-12-02,Burger,"Single Chicken Burger",3,570
2022-12-02,Pasta,"Penne Alfredo",1,360
2022-12-02,Pasta,"Pasta Basta",1,320
2022-12-02,Sandwich,"Smoked Chicken Sandwich",1,220
2022-12-02,"Pastry & Bakery","Munchie Brownie",1,90
2022-12-02,"Thick-Crust Pizza","Tandoori Chicken Pizza",1,860
2022-12-02,"Starter & Snack","Sauteed Garlic Mushroom",1,250
2022-12-02,NaN,"glass of ice",1,10
2022-12-02,"Thin-Crust Pizza","Classic Margherita Pizza",1,270
2022-12-02,"Shake & Soda","Lime Soda",1,180
2022-12-02,Drinks,"Zero Coke Can",3,150
2022-12-02,Meal,"Fish & Chips",1,440
2022-12-03,"Starter & Snack","Sauteed Garlic Mushroom",4,1000
2022-12-03,Drinks,"Water 500ml",13,195
2022-12-03,Meal,"Stir-fried Chicken Basil",1,290
2022-12-03,Drinks,Coke,14,700
2022-12-03,Meal,"Teriyaki Chicken",2,640
2022-12-03,Meal,"Moroccan Chicken",3,1080
2022-12-03,"Thai Quick Meal","Thai Fried Rice",6,1650
2022-12-03,"Starter & Snack","Potato Wedges",5,600
2022-12-03,"Thin-Crust Pizza","BBQ Chicken  Pizza",7,3600
2022-12-03,"Thin-Crust Pizza","Classic Margherita Pizza",1,270
2022-12-03,Burger,"Single Chicken Burger",5,960
2022-12-03,Coffee,Cappuccino,7,1260
2022-12-03,Meal,"Mongolian Beef",4,1400
2022-12-03,Meal,"Chicken & Chips",1,300
2022-12-03,Tea,"English Breakfast Tea",1,100
2022-12-03,"Pastry & Bakery","Fudge Brownie",1,100
2022-12-03,"Thai Quick Meal","Fried Chicken with fries",2,400
2022-12-03,"Starter & Snack","Chicken Cheese Balls",2,350
2022-12-03,"Starter & Snack","Cheese Balls",5,600
2022-12-03,Meal,"Fish & Chips",2,880
2022-12-03,Soup,"Tom Yum Soup",1,230
2022-12-03,Meal,"Chicken Butterfly",1,570
2022-12-03,Soup,"Cream of Mushroom",5,1050
2022-12-03,Burger,"Single Beef Burger",1,210
2022-12-03,Coffee,Latte,2,360
2022-12-03,"Starter & Snack","Chicken Wings",2,380
2022-12-03,Sandwich,"Cheese Sandwich",1,120
2022-12-03,Pasta,"Penne Alfredo",2,650
2022-12-03,"Thin-Crust Pizza","Chicken Supreme Pizza",2,720
2022-12-03,Coffee,Americano,3,420
2022-12-03,Coffee,Espresso,1,120
2022-12-03,NaN,"glass of ice",1,10
2022-12-03,Soup,"Thai Soup",1,220
2022-12-03,"Pastry & Bakery","Brownie with Ice Cream",1,180
2022-12-03,Drinks,Sprite,3,150
2022-12-03,Soup,"Seafood Clear",3,750
2022-12-03,Sandwich,"Club Sandwich",1,280
2022-12-03,Drinks,"Zero Coke Can",1,50
2022-12-03,Coffee,"Caffe Mocha",1,260
2022-12-03,"Starter & Snack","French Fries",2,240
2022-12-03,"Thin-Crust Pizza","Corn & Cheese Pizza",1,300
2022-12-03,Soup,"Hot & Sour",1,200
2022-12-03,"Shake & Soda","Apple Soda",1,180
2022-12-03,"Shake & Soda","Goa Lemon",1,230
2022-12-04,Drinks,Coke,6,300
2022-12-04,Drinks,"Water 500ml",11,165
2022-12-04,Salad,"Chicken Caesar Salad",1,350
2022-12-04,"Starter & Snack","Cheese Balls",4,480
2022-12-04,Pasta,"Penne Alfredo",5,1520
2022-12-04,"Pastry & Bakery","Chocolate Chips Cookie",1,60
2022-12-04,"Starter & Snack","Chicken Cheese Balls",3,525
2022-12-04,"Thick-Crust Pizza","Naga Beef Pizza",2,1040
2022-12-04,Coffee,Cappuccino,8,1440
2022-12-04,"Starter & Snack","Chicken Wings",3,570
2022-12-04,"Thin-Crust Pizza","Four Seasons Pizza",3,1140
2022-12-04,"Pastry & Bakery","Fudge Brownie",1,100
2022-12-04,"Thai Quick Meal","Thai Fried Rice",3,850
2022-12-04,"Starter & Snack","Potato Wedges",2,240
2022-12-04,Coffee,Espresso,1,120
2022-12-04,"Thin-Crust Pizza","BBQ Chicken  Pizza",2,1080
2022-12-04,Drinks,Sprite,9,450
2022-12-04,"Starter & Snack","French Fries",4,480
2022-12-04,Burger,"Single Chicken Burger",1,175
2022-12-04,Pasta,"Spaghetti Aglio e Olio",1,280
2022-12-04,"Thin-Crust Pizza","Chicken Supreme Pizza",2,900
2022-12-04,"Thin-Crust Pizza","Classic Margherita Pizza",1,400
2022-12-04,Pasta,"Pasta Basta",2,640
2022-12-04,Coffee,Americano,1,140
2022-12-04,Coffee,Latte,2,360
2022-12-04,"Thai Quick Meal","Fried Chicken with fries",2,580
2022-12-04,Coffee,"Flavored Latte",2,500
2022-12-04,Soup,"Cream of Mushroom",3,630
2022-12-04,Meal,"Beef Steak (300+ gms)",1,1310
2022-12-04,Meal,"Chicken Butterfly",1,490
2022-12-04,Soup,"Thai Soup",1,220
2022-12-04,Sandwich,"Smoked Chicken Sandwich",1,170
2022-12-05,"Thin-Crust Pizza","BBQ Chicken  Pizza",6,3130
2022-12-05,Meal,"Moroccan Chicken",3,1020
2022-12-05,Drinks,Coke,19,950
2022-12-05,Burger,"Single Chicken Burger",2,425
2022-12-05,Tea,"Green Tea & Mint",1,110
2022-12-05,Salad,"Chicken Caesar Salad",1,350
2022-12-05,Pasta,"Spaghetti Bolognese",1,310
2022-12-05,Meal,"Honey-Ginger Chicken",1,280
2022-12-05,Meal,"Stir-fried Chicken Basil",2,580
2022-12-05,"Thai Quick Meal","Thai Fried Rice",2,600
2022-12-05,Drinks,"Water 500ml",9,135
2022-12-05,Meal,"Fish & Chips",1,440
2022-12-05,Coffee,"Hot Chocolate",1,250
2022-12-05,"Thin-Crust Pizza","Classic Margherita Pizza",3,940
2022-12-05,"Thick-Crust Pizza","Meat Lovers",1,600
2022-12-05,"Pastry & Bakery","Fudge Brownie",1,100
2022-12-05,"Starter & Snack","Chicken Wings",5,950
2022-12-05,"Starter & Snack","Cheese Balls",3,360
2022-12-05,"Thin-Crust Pizza","Garlic Chicken Pizza",1,340
2022-12-05,"Starter & Snack","French Fries",4,480
2022-12-05,"Thin-Crust Pizza","Cheesy Sausage Pizza",1,340
2022-12-05,"Starter & Snack","Chicken Cheese Balls",2,350
2022-12-05,Soup,"Cream of Mushroom",4,840
2022-12-05,"Pastry & Bakery","Brownie with Ice Cream",2,360
2022-12-05,Drinks,Sprite,5,250
2022-12-05,Pasta,"Penne Alfredo",2,580
2022-12-05,"Starter & Snack","Prawn Tempura",2,580
2022-12-05,Coffee,Cappuccino,5,900
2022-12-05,Pasta,"Pasta Basta",3,960
2022-12-05,"Shake & Soda","Oreo Vanilla Shake",1,220
2022-12-05,"Thai Quick Meal","Fried Chicken with fries",2,920
2022-12-05,"Thai Quick Meal","Thai Chow Mein (Pad Thai)",1,250
2022-12-05,Pasta,"Spaghetti Aglio e Olio",1,280
2022-12-05,Coffee,"White Mocha",3,880
2022-12-05,Coffee,Latte,1,180
2022-12-05,Burger,"Double Chicken Burger",2,610
2022-12-05,"Shake & Soda","Blueberry Cheesecake Shake",1,250
2022-12-05,Salad,"Chicken Cashew Nut Salad",1,290
2022-12-05,"Starter & Snack","Potato Wedges",1,120
2022-12-05,Coffee,Americano,1,140
2022-12-05,Sandwich,"Club Sandwich",1,230
2022-12-05,Sandwich,"Cheese Sandwich",1,120
2022-12-05,Soup,"Hot & Sour",1,200
2022-12-05,"Starter & Snack","Sauteed Garlic Mushroom",1,250
2022-12-05,"Thin-Crust Pizza","Pizza Fun-Guy (Funghi)",1,760
2022-12-05,"Thin-Crust Pizza","Pizza Seafood Marinara",1,1160
2022-12-06,"Starter & Snack","Prawn Tempura",3,870
2022-12-06,"Shake & Soda","Apple Soda",3,540
2022-12-06,Pasta,"Seafood Marinara",3,1050
2022-12-06,"Starter & Snack","Sauteed Garlic Mushroom",1,250
2022-12-06,"Starter & Snack","Chicken Wings",4,760
2022-12-06,"Starter & Snack","Cheese Balls",4,480
2022-12-06,Drinks,"Water 500ml",10,150
2022-12-06,Meal,"Teriyaki Chicken",5,1600
2022-12-06,Burger,"Double Chicken Burger",1,335
2022-12-06,Drinks,Coke,10,500
2022-12-06,Pasta,"Penne Alfredo",3,940
2022-12-06,Meal,"Grilled Dory",1,450
2022-12-06,"Thin-Crust Pizza","Corn & Cheese Pizza",2,950
2022-12-06,Meal,"Moroccan Chicken",4,1360
2022-12-06,"Starter & Snack","Chicken Cheese Balls",4,700
2022-12-06,"Thin-Crust Pizza","Pizza Fun-Guy (Funghi)",1,350
2022-12-06,"Thin-Crust Pizza","Hawaiian BBQ Chicken Pizza",1,350
2022-12-06,"Thin-Crust Pizza","BBQ Chicken  Pizza",4,2470
2022-12-06,Burger,"Single Beef Burger",1,230
2022-12-06,"Thai Quick Meal","Thai Chow Mein (Pad Thai)",1,250
2022-12-06,Pasta,"Pasta Basta",4,1280
2022-12-06,"Starter & Snack","French Fries",4,480
2022-12-06,"Starter & Snack","Potato Wedges",1,120
2022-12-06,Drinks,Sprite,9,450
2022-12-06,"Shake & Soda","Virgin Mojito/Nojito",1,200
2022-12-06,Sandwich,"Smoked Chicken Sandwich",1,220
2022-12-06,"Pastry & Bakery","Fudge Brownie",1,100
2022-12-06,"Thin-Crust Pizza","Four Seasons Pizza",1,570
2022-12-06,Coffee,"Hot Chocolate",1,250
2022-12-06,"Shake & Soda","Goa Lemon",1,230
2022-12-06,"Thin-Crust Pizza","Beef Pepperoni Pizza",1,540
2022-12-06,"Thick-Crust Pizza","Tandoori Chicken Pizza",1,480
2022-12-06,Coffee,Latte,1,180
2022-12-06,"Pastry & Bakery","Peanut Butter Cookie",1,70
2022-12-06,"Pastry & Bakery","Chocolate Chips Cookie",1,60
2022-12-06,Burger,"Double Beef Burger",1,295
2022-12-06,Coffee,Cappuccino,1,180
2022-12-07,"Thin-Crust Pizza","Four Seasons Pizza",3,1595
2022-12-07,"Thick-Crust Pizza","Tandoori Chicken Pizza",1,480
2022-12-07,"Thin-Crust Pizza","BBQ Chicken  Pizza",3,1620
2022-12-07,"Thin-Crust Pizza","Pizza Seafood Marinara",1,590
2022-12-07,"Thin-Crust Pizza","Beef Pepperoni Pizza",1,800
2022-12-07,Tea,"Green Tea & Mint",1,110
2022-12-07,"Starter & Snack","Chicken Cheese Balls",2,350
2022-12-07,"Thin-Crust Pizza","Classic Margherita Pizza",4,1510
2022-12-07,Meal,"Mongolian Beef",4,1400
2022-12-07,Drinks,Coke,25,1250
2022-12-07,Soup,"Seafood Clear",1,250
2022-12-07,Drinks,"Water 500ml",14,210
2022-12-07,Coffee,Latte,5,980
2022-12-07,Coffee,"Flavored Latte",1,250
2022-12-07,"Shake & Soda","Apple Soda",1,180
2022-12-07,Coffee,Americano,2,280
2022-12-07,Salad,"Greek Salad",1,270
2022-12-07,Meal,"Grilled Dory",2,900
2022-12-07,"Shake & Soda","Oreo Vanilla Shake",1,220
2022-12-07,Sandwich,"Smoked Chicken Sandwich",1,170
2022-12-07,"Starter & Snack","Cheese Balls",4,480
2022-12-07,Sandwich,"Cheese Sandwich",2,240
2022-12-07,"Starter & Snack","French Fries",2,240
2022-12-07,Pasta,"Spaghetti Aglio e Olio",1,280
2022-12-07,"Thin-Crust Pizza","Pizza Fun-Guy (Funghi)",2,1635
2022-12-07,"Thai Quick Meal","Fried Chicken with fries",2,580
2022-12-07,Drinks,Sprite,1,50
2022-12-07,"Thin-Crust Pizza","Chicken Supreme Pizza",1,1050
2022-12-07,Burger,"Single Beef Burger",1,210
2022-12-07,Meal,"Moroccan Chicken",2,680
2022-12-07,"Thai Quick Meal","Thai Chow Mein (Pad Thai)",2,600
2022-12-07,"Starter & Snack","Chicken Wings",4,760
2022-12-07,Pasta,"Pasta Basta",1,320
2022-12-07,NaN,"glass of ice",2,20
2022-12-07,"Thin-Crust Pizza","Vegetarian's Delight",2,1070
2022-12-07,Soup,"Hot & Sour",1,200
2022-12-07,Soup,"Tom Yum Soup",1,230
2022-12-07,Coffee,Cappuccino,2,360
2022-12-07,Coffee,"White Mocha",1,280
2022-12-07,Coffee,"Caffe Mocha",1,260
2022-12-07,Meal,"Teriyaki Chicken",1,400
2022-12-07,Soup,"Cream of Mushroom",1,210
2022-12-08,"Starter & Snack","Cheese Balls",2,240
2022-12-08,"Starter & Snack","Chicken Wings",2,380
2022-12-08,Meal,"Teriyaki Chicken",7,2240
2022-12-08,Drinks,Coke,27,1350
2022-12-08,Drinks,Sprite,14,700
2022-12-08,Burger,"Double Beef Burger",2,645
2022-12-08,"Pastry & Bakery","Fudge Brownie",1,100
2022-12-08,"Thin-Crust Pizza","Cheesy Sausage Pizza",3,2425
2022-12-08,"Thin-Crust Pizza","Corn & Cheese Pizza",1,300
2022-12-08,Meal,"Chicken Butterfly",1,490
2022-12-08,"Shake & Soda","Blueberry Cheesecake Shake",3,750
2022-12-08,Drinks,"Water 500ml",11,165
2022-12-08,"Starter & Snack","Chicken Cheese Balls",9,1575
2022-12-08,Meal,"Fish & Chips",4,1760
2022-12-08,Soup,"Cream of Mushroom",2,420
2022-12-08,"Shake & Soda","Oreo Vanilla Shake",1,220
2022-12-08,"Starter & Snack","French Fries",7,840
2022-12-08,"Thin-Crust Pizza","Four Seasons Pizza",3,2550
2022-12-08,Pasta,"Seafood Marinara",2,700
2022-12-08,Coffee,Espresso,1,120
2022-12-08,Coffee,Americano,4,620
2022-12-08,Tea,"Fruit-flavored Tea",1,120
2022-12-08,"Shake & Soda","Goa Lemon",1,230
2022-12-08,"Thin-Crust Pizza","Chicken Supreme Pizza",3,1520
2022-12-08,Coffee,Cappuccino,5,900
2022-12-08,Sandwich,"Cheese Sandwich",2,290
2022-12-08,Pasta,"Penne Alfredo",2,650
2022-12-08,Meal,"Stir-fired Beef Basil",1,320
2022-12-08,"Shake & Soda","Mango Shake",3,660
2022-12-08,Sandwich,"Club Sandwich",1,280
2022-12-08,Meal,"Mongolian Beef",1,350
2022-12-08,"Shake & Soda","Chocolate Shake",1,210
2022-12-08,"Shake & Soda","Lime Soda",2,360
2022-12-08,"Pastry & Bakery","Blueberry Cheese Cake",1,240
2022-12-08,"Thin-Crust Pizza","BBQ Chicken  Pizza",6,2830
2022-12-08,Pasta,"Spaghetti Aglio e Olio",1,280
2022-12-08,Tea,"Green Tea & Mint",2,220
2022-12-08,"Pastry & Bakery","Almond Cookie",2,120
2022-12-08,Soup,"Thai Soup",1,220
2022-12-08,Pasta,"Pasta Basta",3,960
2022-12-08,Meal,"Moroccan Chicken",3,1020
2022-12-08,Soup,"Hot & Sour",1,200
2022-12-08,Coffee,Latte,1,200
2022-12-08,"Thin-Crust Pizza","Garlic Chicken Pizza",1,340
2022-12-08,"Thai Quick Meal","Thai Chow Mein (Pad Thai)",2,600
2022-12-08,Drinks,Fanta,6,300
2022-12-08,"Starter & Snack","Potato Wedges",1,120
2022-12-08,"Shake & Soda","Strawberry Shake",1,210
2022-12-08,Coffee,"Hot Chocolate",2,500
2022-12-08,Burger,"Single Beef Burger",1,220
2022-12-09,Coffee,Latte,2,360
2022-12-09,Coffee,"Caffe Mocha",2,520
2022-12-09,"Starter & Snack","French Fries",2,240
2022-12-09,"Starter & Snack","Chicken Wings",3,570
2022-12-09,Drinks,Coke,13,650
2022-12-09,"Starter & Snack","Chicken Cheese Balls",4,700
2022-12-09,"Starter & Snack","Potato Wedges",3,360
2022-12-09,Meal,"Mongolian Beef",1,375
2022-12-09,Meal,"Chicken Butterfly",1,515
2022-12-09,"Pastry & Bakery","Brownie with Ice Cream",3,540
2022-12-09,Drinks,"Water 500ml",3,45
2022-12-09,Pasta,"Fettuccine Alfredo",3,1080
2022-12-09,Pasta,"Penne Alfredo",1,290
2022-12-09,"Thin-Crust Pizza","Cheesy Sausage Pizza",3,1020
2022-12-09,"Thin-Crust Pizza","BBQ Chicken  Pizza",10,4390
2022-12-09,Drinks,Fanta,1,50
2022-12-09,Coffee,Cappuccino,4,780
2022-12-09,Burger,"Single Chicken Burger",4,730
2022-12-09,"Starter & Snack","Cheese Balls",3,360
2022-12-09,"Shake & Soda","Goa Lemon",1,230
2022-12-09,"Shake & Soda","Blueberry Cheesecake Shake",1,250
2022-12-09,Pasta,"Spaghetti Bolognese",2,620
2022-12-09,"Pastry & Bakery","Munchie Brownie",1,90
2022-12-09,"Thin-Crust Pizza","Vegetarian's Delight",2,560
2022-12-09,"Pastry & Bakery","Fudge Brownie",2,200
2022-12-09,"Shake & Soda","Chocolate Shake",3,630
2022-12-09,"Thick-Crust Pizza","Naga Beef Pizza",1,520
2022-12-09,Pasta,"Fettuccine Creme Lime",1,290
2022-12-09,Soup,"Cream of Mushroom",2,420
2022-12-09,"Pastry & Bakery","Chocolate Chips Cookie",2,120
2022-12-09,Drinks,Sprite,1,50
2022-12-09,Burger,"Single Beef Burger",2,410
2022-12-09,"Thin-Crust Pizza","Beef Pepperoni Pizza",2,1590
2022-12-09,"Thin-Crust Pizza","Pizza Fun-Guy (Funghi)",1,350
2022-12-09,"Thai Quick Meal","Fried Chicken with fries",3,780
2022-12-09,"Thin-Crust Pizza","Classic Margherita Pizza",4,2170
2022-12-09,"Thin-Crust Pizza","Four Seasons Pizza",4,2650
2022-12-09,"Shake & Soda","Lime Soda",1,180
2022-12-09,"Thin-Crust Pizza","Pizza Seafood Marinara",1,400
2022-12-09,"Thick-Crust Pizza","Classic BBQ",1,490
2022-12-09,"Thick-Crust Pizza","Meat Lovers",1,600
2022-12-09,"Pastry & Bakery","Almond Cookie",1,60
2022-12-09,Salad,"Chicken Cashew Nut Salad",1,290
2022-12-09,Sandwich,"Smoked Chicken Sandwich",2,390
2022-12-09,Coffee,"White Mocha",1,280
2022-12-09,"Thin-Crust Pizza","Hawaiian BBQ Chicken Pizza",1,350
2022-12-09,"Thin-Crust Pizza","Chicken Supreme Pizza",1,360
2022-12-10,Pasta,"Penne Alfredo",1,290
2022-12-10,Meal,"Fish & Chips",3,1320
2022-12-10,"Starter & Snack","Chicken Cheese Balls",3,525
2022-12-10,Meal,"Mongolian Beef",2,700
2022-12-10,Drinks,Coke,12,600
2022-12-10,Coffee,Cappuccino,5,900
2022-12-10,"Thin-Crust Pizza","BBQ Chicken  Pizza",9,5385
2022-12-10,Coffee,"Caffe Mocha",2,520
2022-12-10,"Starter & Snack","Cheese Balls",2,240
2022-12-10,"Shake & Soda","Virgin Mojito/Nojito",1,200
2022-12-10,"Thin-Crust Pizza","Chicken Supreme Pizza",4,2060
2022-12-10,"Thin-Crust Pizza","Beef Pepperoni Pizza",1,540
2022-12-10,Drinks,"Dry Ginger Ale (Schweppes)",1,240
2022-12-10,Drinks,"Water 500ml",9,135
2022-12-10,Coffee,"Flavored Latte",2,500
2022-12-10,Pasta,"Pasta Basta",1,320
2022-12-10,"Pastry & Bakery","Fudge Brownie",1,100
2022-12-10,Coffee,Latte,7,1260
2022-12-10,"Starter & Snack","Chicken Wings",2,380
2022-12-10,"Thick-Crust Pizza","Tandoori Chicken Pizza",1,480
2022-12-10,"Starter & Snack","Potato Wedges",3,360
2022-12-10,"Thin-Crust Pizza","Pizza Fun-Guy (Funghi)",1,350
2022-12-10,Soup,"Cream of Mushroom",5,1050
2022-12-10,Salad,"Chicken Cashew Nut Salad",2,580
2022-12-10,"Shake & Soda","Lime Soda",4,720
2022-12-10,Soup,"Thai Soup",4,880
2022-12-10,"Thin-Crust Pizza","Four Seasons Pizza",1,1120
2022-12-10,Sandwich,"Club Sandwich",1,280
2022-12-10,Coffee,Americano,1,140
2022-12-10,Meal,"Chicken Butterfly",1,490
2022-12-10,"Thin-Crust Pizza","Classic Margherita Pizza",1,345
2022-12-10,Burger,"Single Chicken Burger",1,175
2022-12-10,Sandwich,"Smoked Chicken Sandwich",1,170
2022-12-10,Soup,"Seafood Clear",1,250
2022-12-10,Meal,"Grilled Dory",1,450
2022-12-10,"Starter & Snack","French Fries",3,360
2022-12-10,Pasta,"Fettuccine Alfredo",1,360
2022-12-10,Pasta,"Seafood Marinara",1,350
2022-12-10,Pasta,"Spaghetti Aglio e Olio",1,280
2022-12-10,Pasta,"Spaghetti Bolognese",1,310
2022-12-11,"Shake & Soda","Chocolate Shake",3,630
2022-12-11,"Shake & Soda","Virgin Mojito/Nojito",1,200
2022-12-11,"Shake & Soda","Lime Soda",1,180
2022-12-11,Burger,"Single Chicken Burger",1,185
2022-12-11,Drinks,"Water 500ml",18,270
2022-12-11,"Starter & Snack","French Fries",7,840
2022-12-11,Pasta,"Penne Alfredo",5,1590
2022-12-11,Drinks,Coke,9,450
2022-12-11,"Shake & Soda","Oreo Vanilla Shake",4,880
2022-12-11,"Thin-Crust Pizza","BBQ Chicken  Pizza",4,1660
2022-12-11,Meal,"Fish & Chips",4,1760
2022-12-11,Coffee,Americano,3,470
2022-12-11,"Pastry & Bakery","Fudge Brownie",2,200
2022-12-11,"Thin-Crust Pizza","Four Seasons Pizza",5,2840
2022-12-11,Salad,"Chicken Cashew Nut Salad",1,290
2022-12-11,Coffee,Latte,6,1140
2022-12-11,Sandwich,"Smoked Chicken Sandwich",1,220
2022-12-11,Drinks,Fanta,4,200
2022-12-11,Coffee,Cappuccino,3,540
2022-12-11,"Thin-Crust Pizza","Cheesy Sausage Pizza",3,1185
2022-12-11,"Thin-Crust Pizza","Chicken Supreme Pizza",3,1260
2022-12-11,"Starter & Snack","Potato Wedges",2,240
2022-12-11,Pasta,"Fettuccine Alfredo",3,940
2022-12-11,"Thai Quick Meal","Thai Fried Rice",5,1500
2022-12-11,Pasta,"Pasta Basta",2,640
2022-12-11,"Starter & Snack","Prawn Tempura",1,290
2022-12-11,"Starter & Snack","Chicken Wings",3,570
2022-12-11,Burger,"Single Beef Burger",4,845
2022-12-11,Meal,"Teriyaki Chicken",2,640
2022-12-11,"Thin-Crust Pizza","Pizza Fun-Guy (Funghi)",2,1040
2022-12-11,Salad,"Chicken Pasta Salad",1,310
2022-12-11,"Thin-Crust Pizza","Corn & Cheese Pizza",1,300
2022-12-11,"Thick-Crust Pizza","Meat Lovers",2,1660
2022-12-11,Burger,"Double Chicken Burger",1,260
2022-12-11,"Thin-Crust Pizza","Beef Pepperoni Pizza",1,360
2022-12-11,Meal,"Moroccan Chicken",2,680
2022-12-11,Soup,"Thai Soup",1,220
2022-12-11,"Starter & Snack","Cheese Balls",1,120
2022-12-11,Meal,"Mongolian Beef",1,350
2022-12-11,Salad,"Seafood Salad",2,680
2022-12-11,Drinks,Sprite,1,50
2022-12-11,Meal,"Beef Steak (300+ gms)",1,1250
2022-12-11,"Thick-Crust Pizza","Tandoori Chicken Pizza",1,480
2022-12-12,"Shake & Soda","Oreo Vanilla Shake",2,440
2022-12-12,Drinks,Coke,12,600
2022-12-12,"Thin-Crust Pizza","Chicken Supreme Pizza",10,6860
2022-12-12,Tea,"Green Tea & Mint",1,110
2022-12-12,"Starter & Snack","Chicken Cheese Balls",5,875
2022-12-12,"Thin-Crust Pizza","Four Seasons Pizza",2,1420
2022-12-12,"Starter & Snack","Cheese Balls",2,240
2022-12-12,"Starter & Snack","Sauteed Garlic Mushroom",1,250
2022-12-12,Pasta,"Seafood Marinara",1,350
2022-12-12,Pasta,"Fettuccine Alfredo",1,360
2022-12-12,Coffee,Latte,3,540
2022-12-12,Soup,"Cream of Mushroom",1,210
2022-12-12,Sandwich,"Cheese Sandwich",2,290
2022-12-12,"Starter & Snack","Chicken Wings",2,380
2022-12-12,"Starter & Snack","French Fries",7,840
2022-12-12,Sandwich,"Smoked Chicken Sandwich",1,220
2022-12-12,Coffee,Americano,4,610
2022-12-12,"Thin-Crust Pizza","BBQ Chicken  Pizza",1,360
2022-12-12,Drinks,"Water 500ml",6,90
2022-12-12,"Pastry & Bakery","Chocolate Chips Cookie",1,60
2022-12-12,"Pastry & Bakery","Fudge Brownie",4,400
2022-12-12,Drinks,Sprite,4,200
2022-12-12,Burger,"Single Chicken Burger",1,185
2022-12-12,Pasta,"Pasta Basta",2,640
2022-12-12,"Pastry & Bakery","Brownie with Ice Cream",1,180
2022-12-12,"Shake & Soda","Lime Soda",1,180
2022-12-12,Soup,"Thai Soup",1,220
2022-12-12,"Thin-Crust Pizza","Pizza Seafood Marinara",1,590
2022-12-12,Meal,"Fish & Chips",1,440
2022-12-12,"Shake & Soda","Virgin Mojito/Nojito",1,200
2022-12-12,Soup,"Seafood Clear",1,250
2022-12-12,Coffee,"White Mocha",1,280
2022-12-13,"Thin-Crust Pizza","Vegetarian's Delight",1,280
